FoodID,FoodCode,FoodGroupID,FoodSourceID,FoodDescription,FoodDescriptionF,FoodDateOfEntry,FoodDateOfPublication,CountryCode,ScientificName,ImageURL
3587,3587,17,28,Moose,"Gibier, viande, autochtone, orignal, cru",1990-01-01,,,Alces alces,https://st5.depositphotos.com/22628872/69389/i/450/depositphotos_693895888-stock-photo-raw-tenderloin-veal-meat-steaks.jpg
3589,3589,17,28,Muskrat,"Gibier, viande, autochtone, rat musqu�, cru",1990-01-01,,,Ondatra zibethica,https://cdn4.volusion.store/kapts-nrbqf/v/vspfiles/photos/VENISONDENVERLEG-2T.jpg?v-cache=1590745950
3592,3592,17,0,Rabbit,"Gibier, viande, lapin domestique, coupes diverses, cru",1990-01-01,,17177,Oryctolagus spp.,https://previews.123rf.com/images/dulsita/dulsita1502/dulsita150200311/36288236-fresh-raw-meat-rabbit-on-white-background.jpg
3598,3598,17,0,Squirrel,"Gibier, viande, �cureuil, cru",1990-01-01,,17183,Sciuridae,https://modcarn.com/wp-content/uploads/2018/09/Field-Dressed-Squirrel.jpg
3600,3600,17,0,Lamb brain,"Agneau, cervelle, crue",1990-01-01,,17185,,https://www.memonsupermarket.ca/cdn/shop/files/45a3fee3803ec96f3690807c103212e3.jpg?v=1686358594
3603,3603,17,0,Veal brain,"Veau, cervelle, cru",1990-01-01,,17188,,https://media.istockphoto.com/id/182717284/photo/veal-brain.jpg?s=612x612&w=0&k=20&c=J4BLt095TlnofSXuYg89hzz9X8wUy7s2yAjW78ss_-A=
3606,3606,17,0,Lamb heart,"Agneau, coeur, cru",1990-01-01,,17191,,https://media.istockphoto.com/id/947230324/photo/raw-beef-heart-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=boJ-rKHT49u-7QSF2O10nxRXP_ikODCaImPLxnkVwwI=
3608,3608,17,0,Veal heart,"Veau, coeur, cru",1990-01-01,,17193,,https://media.istockphoto.com/id/636478964/photo/raw-veal-heart-on-a-white-background.jpg?s=612x612&w=0&k=20&c=ZUglt-DRZJ_PRYasMdSahC_9t6hce4-MTfUZsq3eRJI=
3610,3610,17,0,Lamb kidney,"Agneau, rognon, cru",1990-01-01,,17195,,https://img.freepik.com/premium-photo/lamb-kidney-raw-sliced-offal-plate-with-thyme-isolated-white-background-top-view_89816-54464.jpg
3612,3612,17,0,Veal kidney,"Veau, rognon, cru",1990-01-01,,17197,,https://img.freepik.com/premium-photo/beef-veal-kidney-raw-offal-meat-marble-board-with-rosemary-isolated-white-background_89816-50995.jpg
3614,3614,17,0,Lamb liver,"Agneau, foie, cru",1990-01-01,,17199,,https://t3.ftcdn.net/jpg/04/92/33/88/360_F_492338851_8IzzEX2oVy81NqeRsJ9XbAx33AEa9GRK.jpg
3617,3617,17,0,Veal liver,"Veau, foie, cru",1990-01-01,,17202,,https://www.shutterstock.com/image-photo/raw-liver-isolated-on-white-600nw-1016966311.jpg
3620,3620,17,0,Lamb lungs,"Agneau, poumons, crus",1990-01-01,,17205,,https://st5.depositphotos.com/2723175/61922/i/450/depositphotos_619227334-stock-photo-raw-fresh-lamb-loin-chop.jpg
3622,3622,17,0,Veal lungs,"Veau, poumons, cru",1990-01-01,,17207,,https://previews.123rf.com/images/inxti/inxti2102/inxti210200189/163566761-raw-beef-lungs-on-white-background%C3%B1%C6%92-top-view.jpg
3625,3625,17,0,Lamb pancreas,"Agneau, pancr�as, cru",1990-01-01,,17210,,https://www.shutterstock.com/image-photo/uncooked-fresh-liver-on-white-600nw-1460060300.jpg
3627,3627,17,0,Veal pancreas,"Veau, pancr�as, cru",1990-01-01,,17212,,https://www.shutterstock.com/image-photo/uncooked-fresh-liver-on-white-600nw-1460060300.jpg
3629,3629,17,0,Lamb spleen,"Agneau, rate, crue",1990-01-01,,17214,,https://wtuumgs9owljlvb3.public.blob.vercel-storage.com/images/halal-lamb-spleen-have-1737429147252.webp
3631,3631,17,0,Veal spleen,"Veau, rate, cru",1990-01-01,,17216,,https://www.heronviewrawandnatural.com/cdn/shop/products/Bspleen1.jpg?v=1673965289
3633,3633,17,0,Veal thymus,"Veau, thymus, cru",1990-01-01,,17218,,https://shop.classicfinefoods.ae/20101-large_default/veal-sweetbread-thymus-gland-throat-white-milk-fed.jpg
3635,3635,17,0,Lamb tongue,"Agneau, langue, crue",1990-01-01,,17220,,https://media.istockphoto.com/id/1624841068/photo/raw-beef-tongue-on-kitchen-table-with-herbs-high-quality-isolate-white-background.jpg?s=612x612&w=0&k=20&c=ckeOdTGxQNkZxCoe4HuM48MZKQS-XjS1N-R3wOTweNc=
3637,3637,17,0,Veal tongue,"Veau, langue, cru",1990-01-01,,17222,,https://media.istockphoto.com/id/1624841068/photo/raw-beef-tongue-on-kitchen-table-with-herbs-high-quality-isolate-white-background.jpg?s=612x612&w=0&k=20&c=ckeOdTGxQNkZxCoe4HuM48MZKQS-XjS1N-R3wOTweNc=
3639,3639,17,23,Ground lamb,"Agneau, canadien, hach�, cru",1990-01-01,,,,https://ribeyebutcher.ca/cdn/shop/products/GroundLamb.jpg?v=1673739588&width=480
3641,3641,17,28,Caribou bone marrow,"Gibier, viande, autochtone, caribou (renne), moelle osseuse, crue",1981-01-01,,,Rangifer tarandus,https://media.istockphoto.com/id/891359890/photo/raw-caw-bones-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=exGCBoZORHbIzkgCQ7yXW1qcsIozBh9qAu6EVJSQlgI=
3642,3642,17,20,Frog legs,"Gibier, viande, grenouille, cuisses, crues",1981-01-01,,80200,,https://www.rawfeedingmiami.com/cdn/shop/products/FrogLegs_3of9_copy_1600x.jpg?v=1616013537
3645,3645,17,20,Seal,"Gibier, viande, phoque du groenland, cru",1991-01-01,,,,https://img.freepik.com/premium-photo/seal-meat-isolated-solid-white-background_1079150-220842.jpg
3647,3647,17,28,Walrus,"Gibier, viande, autochtone, morse, viande, crue",1981-01-01,,,Odobenus rosmarus,https://img.freepik.com/premium-photo/seal-meat-isolated-solid-white-background_1079150-220842.jpg
3648,3648,17,20,Whale,"Gibier, viande, baleine, cru",1981-01-01,,,,https://img.freepik.com/premium-photo/whale-meat-isolated-solid-white-background_1079150-220459.jpg
3652,3652,17,23,Veal loin chop,"Veau de grain, longe, maigre et gras, cru",1997-01-01,,,,https://www.mrakovic.com/cdn/shop/files/251.png?v=1707504338
3660,3660,17,23,Veal shouder,"Veau de grain, r�ti d'�paule, entier, maigre et gras, cru",1997-01-01,2000-01-08,,,https://media.istockphoto.com/id/1188701405/photo/fresh-raw-beef-steak-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=81e_IT4_vLtTbrUTUIYMO0hk3VXLuxFTDEg5fypF6Pk=
3664,3664,17,23,Veal shoulder shank,"Veau de grain, �paule, jarret, maigre et gras, cru",1997-01-01,,,,https://media.istockphoto.com/id/1188701405/photo/fresh-raw-beef-steak-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=81e_IT4_vLtTbrUTUIYMO0hk3VXLuxFTDEg5fypF6Pk=
3671,3671,18,0,Poppyseed bagel,"Bagel, nature (avec oignon, graines de pavot et/ou graines de sesame)",1995-01-01,,18001,,https://img.freepik.com/premium-photo/poppy-seeds-isolated-white-background-top-view-pile-poppy-seed-isolated-white-background-poppy-seeds-white-background_251795-217.jpg
3673,3673,18,0,Bagel,"Bagel, oeufs",1995-01-01,,18003,,https://media.istockphoto.com/id/1297070061/vector/bagel-plain.jpg?s=612x612&w=0&k=20&c=MQBY95AF7IA7y1Zd0cllEeIrQEX1zlP7MovgOiavTKA=
3675,3675,18,0,Cinnamon-raisin bagel,"Bagel, cannelle-raisins secs",1995-01-01,,18005,,https://media.istockphoto.com/id/1364577635/photo/two-delicious-cinnamon-sticks-on-white.jpg?s=612x612&w=0&k=20&c=Dc6UFiDmSrWmNBdWdmuZ0R6aMIWVBJj5jMwQG_tBxIs=
3677,3677,18,0,Oat bran bagel,"Bagel, son d'avoine",1995-01-01,,18007,,https://media.istockphoto.com/id/1297070061/vector/bagel-plain.jpg?s=612x612&w=0&k=20&c=MQBY95AF7IA7y1Zd0cllEeIrQEX1zlP7MovgOiavTKA=
3679,3679,18,0,Buttermilk biscuit,"Biscuit, poudre � p�te, nature/babeurre, m�lange sec, non pr�par�",1995-01-01,,18010,,https://media.istockphoto.com/id/953547896/photo/classic-white-biscuits-on-a-white-background.jpg?s=612x612&w=0&k=20&c=sXkCxNEJgGElyDd6a6JVZByj7fJB5_PvJ1Y-EfALcBs=
3691,3691,18,0,Cornbread mix,"Pain, semoule de ma�s (aussi pr�paration pour muffin), m�lange sec, non pr�par�",1995-01-01,,18022,,https://t3.ftcdn.net/jpg/02/20/31/86/360_F_220318660_P7ctIUJxyN29kfRQxxqiKCzasMeTlVQ0.jpg
3695,3695,18,0,Egg bread,"Pain, oeufs (Challa)",1995-01-01,,18027,,https://img.freepik.com/premium-photo/braided-egg-bread-isolated-white-background_123827-18752.jpg
3700,3700,18,38,Italian bread,"Pain, italien",1995-01-01,,18033,,https://img.freepik.com/premium-photo/italian-bread-baguette-isolated-white_74692-734.jpg?w=360
3702,3702,18,38,Multigrain bread,"Pain, multigrains (aussi bl� entier, sept grains)",1995-01-01,,18035,,https://www.goldmedalbakery.com/content/uploads/2023/05/20.ORG_.MULTI_-1024x683.jpg
3708,3708,18,0,White pita bread,"Pain, pita, blanc",1995-01-01,,18041,,https://media.istockphoto.com/id/139860616/photo/pita-bread.jpg?s=612x612&w=0&k=20&c=M5JLAfxC_iACmAyS3_0wU16haX0KefruBTbeq6uOIYY=
3709,3709,18,0,Whole-wheat pita bread,"Pain, pita, bl� entier",1995-01-01,,18042,,https://media.istockphoto.com/id/139860616/photo/pita-bread.jpg?s=612x612&w=0&k=20&c=M5JLAfxC_iACmAyS3_0wU16haX0KefruBTbeq6uOIYY=
3710,3710,18,0,Bread,"Pain, prot�ines (inclus au gluten)",1995-01-01,,18043,,https://www.shutterstock.com/image-photo/sliced-sourdough-bread-isolated-on-600nw-2239107165.jpg
3711,3711,18,38,Pumpernickel bread,"Pain, seigle fonc� (""pumpernickel"")",1995-01-01,,18044,,https://media.istockphoto.com/id/1182967471/photo/fresh-sliced-rye-bread-isolated-on-white-background-close-up.jpg?s=612x612&w=0&k=20&c=cM6dWlZ7Qg3htNgoRqdS1bY8A7prQfZYj3W26t7-XPk=
3714,3714,18,38,Raisin bread,"Pain blanc aux raisins, commercial",1995-01-01,,18047,,https://img.freepik.com/premium-photo/bread-with-raisin-isolated-white-background_38172-699.jpg
3725,3725,18,0,Glueten free ricebran bread,"Pain, son de riz, sans gluten",1995-01-01,,18059,,https://media.istockphoto.com/id/1407184356/photo/rye-flour-bread-handmade-on-a-wooden-board-on-white-background-isolated.jpg?s=612x612&w=0&k=20&c=Qeqawkbjf85sE74BJ_kyQ5QYQxs0V8saKglAWwjcnTQ=
3731,3731,18,0,Wheat germ bread,"Pain, germe de bl�",1995-01-01,,18068,,https://cdn.store-assets.com/s/630301/i/20213054.jpg?width=1024
3739,3739,18,0,Bread stick,"Pain, b�tonnet, nature",1995-01-01,,18080,,https://media.istockphoto.com/id/491714102/photo/garlic-bread-sticks-with-one-overly-done.jpg?s=612x612&w=0&k=20&c=6JYKGAeidU347bfZP3Zj0zRO4718TwcQIF4ulh-yc70=
3740,3740,18,0,Stuffing mix,"Pain, pr�paration pour farce, m�lange sec, pr�par�",1995-01-01,,18082,,https://www.marsfoodservices.com/s3media/styles/webp/public/2022-06/bens-original-traditional-white-bread-stuffing-mix.jpg.webp?VersionId=cgzqPrCN.CF6.mvWyLYyrBVXXIv8x1xI&itok=EdvWCKPV
3744,3744,18,0,Angel cake,"G�teau des anges, commercial",1995-01-01,,18086,,https://www.kroger.com/product/images/large/front/0001111006770?banner=harristeeter
3748,3748,18,0,Boston cream pie,"G�teau Boston, commercial",1995-01-01,,18090,,https://images.squarespace-cdn.com/content/v1/538500e4e4b0fa9e95efc7b9/1676306055145-ZBOMMJ7RGL33FCKX6I8C/Boston+Cream+Pie+Cake+Whole+Uncut.png?format=1000w
3750,3750,18,0,Carrot cake,"M�lange � g�teau, carottes, type pouding, sec, non pr�par�",1995-01-01,,18092,,https://t3.ftcdn.net/jpg/02/80/82/52/360_F_280825222_sAsUR7NvrV3oZRDoEZDQGfohwi2vJZn1.jpg
3754,3754,18,0,Chocolate cake,"G�teau, chocolat, commercial avec gla�age chocolat, cuit en magasin",1995-01-01,,18096,,https://media.istockphoto.com/id/157609589/photo/decadent-chocolate-fudge-layer-cake.jpg?s=612x612&w=0&k=20&c=l_y-C_Yn0WeylSExt2UHc1F1ql2vXCy4BcGLOXPBPak=
3755,3755,18,0,Chocolate cake mix,"M�lange � g�teau, chocolat, type pouding, sec, non pr�par�",1995-01-01,,18097,,https://assets.shop.loblaws.ca/products/21547846/b2/en/front/21547846_front_a06_@2.png
3757,3757,18,30,Fudge chocolate cake,"M�lange � g�teau, chocolat (diablotin, fudge), ordinaire, sec, non pr�par�",1995-01-01,,18099,,https://media.istockphoto.com/id/157609589/photo/decadent-chocolate-fudge-layer-cake.jpg?s=612x612&w=0&k=20&c=l_y-C_Yn0WeylSExt2UHc1F1ql2vXCy4BcGLOXPBPak=
3762,3762,18,0,Coffee cake,"G�teau caf�, cannelle avec garniture de miettes, commercial",1995-01-01,,18104,,https://img.freepik.com/premium-photo/coffee-cake-white-background_1339-27291.jpg
3767,3767,18,0,Fruitcake,"G�teau, fruits, commercial",1995-01-01,,18110,,https://t3.ftcdn.net/jpg/00/05/47/60/360_F_5476091_0YrED0yIUI3H7RZEbJpxvuJEdjV9E3p4.jpg
3777,3777,18,0,Pound cake,"G�teau, quatre-quarts, pr�paration commerciale, fait avec du beurre (inclus frais et congel�)",1995-01-01,,18120,,https://t3.ftcdn.net/jpg/02/41/57/52/360_F_241575259_9uWL0sYlPWLtVWR9TiJgEnpFhuIbZiRY.jpg
3786,3786,18,0,Sponge cake,"G�teau, �ponge, commercial",1995-01-01,,18133,,https://media.istockphoto.com/id/903678018/photo/homemade-chiffon-or-sponge-cake-on-white-plate-on-white-isolated-background-with-clipping.jpg?s=612x612&w=0&k=20&c=Fy1p5XBih2JJGyFaF2BFHfLZf3oBZv5pn0tgNOGY9OM=
3800,3800,18,0,Cheesecake,"G�teau, au fromage, commercial",1995-01-01,,18147,,https://www.shutterstock.com/image-photo/tasty-cheesecake-strawberry-on-white-600nw-2069606555.jpg
3803,3803,18,0,Animal crackers,"Biscuit, � la m�nagerie (arrowroot, th� social)",1995-01-01,,18150,,https://media.istockphoto.com/id/1350541550/photo/animal-crackers.jpg?s=612x612&w=0&k=20&c=U70Lc6XrdsaVUXu8dYFpRIQouj3mWTNGVwryO71GHVw=
3804,3804,18,0,Brownie,"Biscuit, carr� au chocolat, commercial",1995-01-01,,18151,,https://img.freepik.com/free-photo/chocolate-brownie-portion-isolated-white-background_123827-27904.jpg?semt=ais_hybrid&w=740
3808,3808,18,0,Butter cookie,"Biscuit, beurre, commercial",1995-01-01,,18155,,https://img.freepik.com/premium-photo/butter-cookies-isolated-white-background_34168-461.jpg
3809,3809,18,0,Fudge cookie,"Biscuit, fudge, type g�teau",1995-01-01,,18156,,https://media.istockphoto.com/id/114158652/photo/chocolate-fudge-cookie.jpg?s=612x612&w=0&k=20&c=-suNAKD9M3yUbETis5X2nP-LNYXp7pne1XgBoBPbHgQ=
3810,3810,18,0,Chocolate wafer,"Biscuit, gaufrette au chocolat",1995-01-01,,18157,,https://img.freepik.com/premium-photo/wafers-with-chocolate-white-background-food-health_52253-2811.jpg
3813,3813,18,0,Chocolate chip cookie,"Biscuit, grains de chocolat, type moelleux, commercial",1995-01-01,,18160,,https://media.istockphoto.com/id/517109442/photo/chocolate-chip-cookie-isolated.jpg?s=170667a&w=0&k=20&c=KcxlJ7zY4BzAKYF0u_aP0Fb2gb6IEV8Es6ObULhVdmc=
3814,3814,18,0,Chocolate chip cookie mix,"Biscuits, grains de chocolat, m�lange sec, non pr�par�",1995-01-01,,18161,,https://i5.walmartimages.com/asr/5c28a135-719d-4968-bbd5-986e021a1d40.5631edd811a15a0285838edbecd8b71c.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF
3816,3816,18,0,Chocolate chip cookie dough,"Biscuit, grains de chocolat, p�te r�frig�r�e",1995-01-01,,18163,,https://www.shutterstock.com/image-photo/raw-chocolate-chip-cookie-dough-600nw-2164019109.jpg
3822,3822,18,0,Coconut macaroon,"Biscuit, macaron",1995-01-01,,28309,,https://media.istockphoto.com/id/532003541/photo/coconut-macaroons.jpg?s=612x612&w=0&k=20&c=kD_Vcp75dxI5SJH900Tl1rJPjv-2er0avXlhNwMFbC4=
3823,3823,18,0,Fig bar,"Biscuit, figues",1995-01-01,,18170,,https://media.istockphoto.com/id/1031109438/photo/fig-filled-bar-cookies-on-a-white-background.jpg?s=612x612&w=0&k=20&c=IkNZvzBSZdUUQnYDeRLHIygR8M0tayqJZTdhQ0nO1C8=
3824,3824,18,0,Fortune cookie,"Biscuit, petit four horoscope (fortune)",1995-01-01,,18171,,https://img.freepik.com/free-photo/traditional-fortune-cookie-isolated-white-background_123827-25136.jpg
3825,3825,18,0,Ginger snap,"Biscuit, gingembre",1995-01-01,,18172,,https://media.istockphoto.com/id/471391909/photo/ginger-snap-cookies.jpg?s=612x612&w=0&k=20&c=v_ngSCsJsxfzAcekZg32tMSIWNSd8w-CRf-U6mXK-vQ=
3826,3826,18,0,Graham cracker,"Biscuit graham, nature ou miel (inclus cannelle)",1995-01-01,,18173,,https://media.istockphoto.com/id/493247494/photo/graham-crackers.jpg?s=612x612&w=0&k=20&c=hYAO1SDKzjWee5M_wr82ge5h1AsldLThlJD4SbRcbJU=
3828,3828,18,0,Ladyfinger,"Biscuit, doigt de dame (avec jus et zeste de citron)",1995-01-01,,18175,,https://www.galletasangulo.com/wp-content/uploads/2018/06/ficha-bizcocho-huevo.png
3831,3831,18,0,Oatmeal cookie,"Biscuit, avoine (avec ou sans raisins), commercial",1995-01-01,,18178,,https://img.freepik.com/premium-photo/oatmeal-cookies-with-different-seeds-isolated-white-background_128937-786.jpg
3838,3838,18,0,Peanut butter cookie,"Biscuit, beurre d'arachides, commercial",1995-01-01,,18185,,https://t4.ftcdn.net/jpg/01/42/13/33/360_F_142133362_5BP47mYyi5dx6DtteyELG2qPw1w8QaZM.jpg
3844,3844,18,0,Raisin cookie,"Biscuit, raisins secs, moelleux",1995-01-01,,18191,,https://st2.depositphotos.com/7567214/11311/i/950/depositphotos_113116708-stock-photo-oatmeal-raisin-cookies-on-white.jpg
3845,3845,18,0,Shortbread,"Biscuit, sabl�, nature, commercial",1995-01-01,,18192,,https://media.istockphoto.com/id/186804164/photo/delicious-looking-shortbread-biscuits.jpg?s=612x612&w=0&k=20&c=a6PdbvD1e6SBDtVfH8jPR_okqnOmtFoReSr28gcULT4=
3849,3849,18,0,Sugar cookie,"Biscuit, sucre, commercial",1995-01-01,,18204,,https://media.istockphoto.com/id/1289716418/photo/isolated-homemade-christmas-gingerbread-sugar-cookie.jpg?s=612x612&w=0&k=20&c=obIMGuYxjCuMkENHAMSHBkvENKiakyFta71-yaxjFf4=
3857,3857,18,0,Vanilla wafer,"Biscuit, gaufrette, vanille, 12 � 17% gras",1995-01-01,,18212,,https://img.freepik.com/premium-photo/vanilla-wafer-white-background_632261-4146.jpg
3859,3859,18,0,Cheese cracker,"Craquelin, fromage",1995-01-01,,18214,,https://st3.depositphotos.com/14514162/16904/i/450/depositphotos_169041056-stock-photo-isolated-cheese-crackers.jpg
3861,3861,18,0,Rye cracker,"Craquelin, pain plat, seigle",1995-01-01,,18216,,https://media.istockphoto.com/id/182482983/photo/crispbread-on-white.jpg?s=612x612&w=0&k=20&c=Np6eNQOso7Qf07HBlN-g-kI4yNyiCmPOKbqQUTSaQpc=
3862,3862,18,0,Matzo cracker,"Craquelin, matzo, nature",1995-01-01,,18217,,https://img.freepik.com/premium-photo/three-matzo-crackers-stacked-white-background_862489-46797.jpg
3863,3863,18,0,Egg matzo cracker,"Craquelin, matzo, oeuf",1995-01-01,,18218,,https://img.freepik.com/premium-photo/three-matzo-crackers-stacked-white-background_862489-46797.jpg
3864,3864,18,0,Whole-weat matzo cracker,"Craquelin, matzo, bl� entier",1995-01-01,,18219,,https://img.freepik.com/premium-photo/three-matzo-crackers-stacked-white-background_862489-46797.jpg
3865,3865,18,0,Rye melba toast cracker,"Craquelin, toast melba, seigle (inclus pumpernickel)",1995-01-01,,18221,,https://media.istockphoto.com/id/1126407086/photo/slices-of-rye-melba-toast-on-a-white-background.jpg?s=170667a&w=0&k=20&c=I7NDhc_hoF10gEHkWMO3fgmkXFTWpXjMDHIqJmICkZg=
3866,3866,18,0,Wheat melba toast cracker,"Craquelin,l toast melbe, bl�",1995-01-01,,18222,,https://media.istockphoto.com/id/1044284036/photo/two-plain-melba-toasts-isolated-on-white-from-above.jpg?s=612x612&w=0&k=20&c=dcrgbKPz52DpbvY8BrVYit1EH1zo_BV_fY56ffy9MLc=
3867,3867,18,0,Milk cracker,"Craquelin, lait",1995-01-01,,18223,,https://img.freepik.com/free-photo/cracker-cookies-isolated-white-background_93675-130783.jpg?semt=ais_hybrid&w=740
3868,3868,18,0,Rusk toast cracker,"Craquelin, biscotte",1995-01-01,,18224,,https://img.freepik.com/premium-photo/rusk-toasts-white-background_136354-4126.jpg
3872,3872,18,0,Saltine cracker,"Craquelin, sal� (aussi hu�tres, soda, soupe)",1995-01-01,,18228,,https://media.istockphoto.com/id/514166164/photo/stack-of-saltine-crackers.jpg?s=612x612&w=0&k=20&c=w-G_LaI6oZU_CPLuL3N_M4mREUKpTvkuec39p2TgLiY=
3873,3873,18,0,Cheese cracker sandwhich,"Craquelin, type collation, sandwich avec fromage",1995-01-01,,18230,,https://www.shutterstock.com/image-photo/cracker-sandwich-isolated-on-white-600nw-1886898763.jpg
3874,3874,18,0,Peanut butter cracker sandwhich,"Craquelin, type collation, sandwich avec beurre d'arachides",1995-01-01,,18231,,https://media.istockphoto.com/id/1148934463/photo/side-view-of-peanut-butter-and-cracker-sandwich-on-white.jpg?s=612x612&w=0&k=20&c=TnfHro1p-LseA1aCpeqV1xyR4_j65bZIeAXltTgVQsY=
3875,3875,18,3,Wheat cracker,"Craquelin, bl�",1995-01-01,,18232,,https://media.istockphoto.com/id/1163654269/photo/round-wheat-crackers-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=HHPdLopIX8LBY5pLFo5cnvxxyIpyigV4CrRpWUmCg0o=
3882,3882,18,0,Butter croissant,"Croissant, beurre, commercial",1995-01-01,,18239,,https://img.freepik.com/premium-photo/crispy-fresh-butter-croissant-isolated-white-background_131238-858.jpg
3884,3884,18,0,Cheese croissant,"Croissant, fromage, commercial",1995-01-01,,18241,,https://img.freepik.com/premium-photo/fresh-croissant-with-cheese-isolated-white-background_174533-2102.jpg
3885,3885,18,0,Croutons,"Croutons, nature",1995-01-01,,18242,,https://t4.ftcdn.net/jpg/01/59/21/53/360_F_159215372_kT38eoHsYPwiw97A71Z8eJagxGuj3STe.jpg
3887,3887,18,0,Cinnamon danish pastry,"P�tisserie, Danoise, cannelle",1995-01-01,,18244,,https://media.istockphoto.com/id/1370151557/photo/traditional-round-cinnamon-baked-roll.jpg?s=612x612&w=0&k=20&c=Lp9HLi_etqh4tQ340G2MR8tOdUJ3WmRXbzPJlWkVBP8=
3888,3888,18,0,Cheese danish pastry,"P�tisserie, Danoise, fromage",1995-01-01,,18245,,https://thehomebakery.com/cdn/shop/products/cheese_danish_1024_large.png?v=1588351669
3889,3889,18,0,Fruit danish pastry,"P�tisserie, Danoise, fruits (pommes, raisins, citron, framboises)",1995-01-01,,18246,,https://media.istockphoto.com/id/182900872/photo/apple-danish-pastry.jpg?s=612x612&w=0&k=20&c=zMsKLcCxQEBXanB81k8XHh-kBtE7Xl-DPxUQUV1mh30=
3890,3890,18,0,Nut danish pastry,"P�tisserie, Danoise, noix (amandes, raisins secs et noix, cannelle et noix)",1995-01-01,,18247,,https://media.istockphoto.com/id/1650173343/photo/maple-pecan-puff-pastry-isolated-danish-plaits-pastries-with-maple-syrup-and-pecan-nuts.jpg?s=612x612&w=0&k=20&c=pJEscBdj51j43OUfoMESy4PUiWXMMbxyxBrIeepmcls=
3891,3891,18,0,Old-fashioned donut,"Beigne, type g�teau, nature (inclus non sucr�, � l'ancienne)",1995-01-01,,18248,,https://richproducts.ca/products/donuts/donuts-fully-finished/08352/?rpc_product_image=08352
3892,3892,18,0,Chocolate donut,"Beigne, type g�teau, nature, enrob� de chocolat ou glac�",1995-01-01,,18249,,https://media.istockphoto.com/id/147009339/photo/chocolate-donut-isolated-over-white.jpg?s=612x612&w=0&k=20&c=QzmLbFmYKqzbZHwQbRo1_0nxX-RbGc_us597SfLPIz8=
3893,3893,18,0,Glazed donut,"Beigne, type g�teau, nature, enrobage de sucre ou givr�",1995-01-01,,18250,,https://media.istockphoto.com/id/183181304/photo/doughnut-or-donut-isolated-on-white.jpg?s=612x612&w=0&k=20&c=z-c_gVqEJW5Nd8gkyyLmE1omhchQ71oa7AYZuO5MHa0=
3895,3895,18,0,French cruller,"Beigne, roussette, givr�",1995-01-01,,18253,,https://media.istockphoto.com/id/178058441/photo/crullers.jpg?s=612x612&w=0&k=20&c=go4c5gHgGOFNoG5LIxXQBKDSREtIdp9W07vRDQXpG_c=
3900,3900,18,0,English muffin,"Muffin anglais, nature (aussi levain)",1995-01-01,,18258,,https://media.istockphoto.com/id/175175649/photo/english-muffins-isolated-on-a-white-background.jpg?s=612x612&w=0&k=20&c=if0CXG2Ow4JKpB7z4jgMK09my36_RprtEAugvDNDmTk=
3902,3902,18,0,Multigrain english muffin,"Muffin anglais, multigrains (aussi granola)",1995-01-01,,18260,,https://media.istockphoto.com/id/175175649/photo/english-muffins-isolated-on-a-white-background.jpg?s=612x612&w=0&k=20&c=if0CXG2Ow4JKpB7z4jgMK09my36_RprtEAugvDNDmTk=
3904,3904,18,0,Raisin-cinnamon english muffin,"Muffin anglais, raisins secs-cannelle (pommes cannelle)",1995-01-01,,18262,,https://www.goldmedalbakery.com/content/uploads/2020/09/raisin-EM.jpg
3906,3906,18,0,Wheat english muffin,"Muffin anglais, bl�",1995-01-01,,18264,,https://media.istockphoto.com/id/175175649/photo/english-muffins-isolated-on-a-white-background.jpg?s=612x612&w=0&k=20&c=if0CXG2Ow4JKpB7z4jgMK09my36_RprtEAugvDNDmTk=
3913,3913,18,0,Wafer cone,"Cr�me glac�e, cornet, type g�teau ou gaufrette",1995-01-01,,18271,,https://img.freepik.com/premium-photo/empty-waffle-ice-cream-cone-is-isolated-white-background_166116-5501.jpg
3914,3914,18,0,Sugar cone,"Cr�me glac�e, cornet, sucre, type roul�",1995-01-01,,18272,,https://img.freepik.com/premium-photo/empty-waffle-ice-cream-cone-is-isolated-white-background_166116-5501.jpg
3915,3915,18,0,Muffin,"Muffin, nature, fait maison, avec lait 2%",1995-01-01,,18273,,https://media.istockphoto.com/id/108583950/photo/muffin-in-paper-baking-cup-isolated-on-white-background.jpg?s=612x612&w=0&k=20&c=lQPgqxps8mBIlGe3CRGbCViCzAZ6u5cyIvcv7alz2zE=
3916,3916,18,0,Blueberry muffin,"Muffin, bleuets, commercial",1995-01-01,,18274,,https://media.istockphoto.com/id/156396408/photo/close-up-of-a-blueberry-muffin.jpg?s=612x612&w=0&k=20&c=NjsPB7f432ByIu0aP_NZKKUR9VjviDouAD3K5Hxqfeo=
3921,3921,18,0,Corn muffin,"Muffin, semoule de ma�s, commercial",1995-01-01,,18279,,https://media.istockphoto.com/id/155099685/photo/dry-looking-corn-muffin-on-a-white-background.jpg?s=612x612&w=0&k=20&c=c9n_PwnwBLLjQflwiJaP0zriL6l5igUISK8sLzsEljM=
